,GT_angle,GT_x,GT_y,angle,x,y,psi,etta,omega,time
0,30,0,2,-26.85483870967738,1.4214546812222584,-3.064171357658816,5.711986642890533,4.1887902047863905,5.421780869904966,81.52233983399947
1,30,0,5,-26.85483870967738,2.678589091026346,-1.0538971259788579,5.140787978601479,6.283185307179586,5.421780869904966,75.95501277099993
2,30,0,7,-29.75806451612908,2.678589091026346,-1.0538971259788579,5.140787978601479,6.283185307179586,5.371110020653517,75.80657437799982
3,30,1,0,-26.85483870967738,-0.07122688220642126,1.3288319784130385,2.8559933214452666,6.283185307179586,5.421780869904966,75.93131451000045
4,30,1,7,-32.66129032258067,-0.5456820609866745,-3.962532606509486,4.569589314312426,4.1887902047863905,5.320439171402069,76.18493166499957
5,30,5,1,-26.85483870967738,-2.180038331669099,-2.5463548364304796,3.4271919857343196,4.1887902047863905,5.421780869904966,75.75228686799983
6,30,7,0,-26.85483870967738,-2.180038331669099,-2.5463548364304796,3.4271919857343196,4.1887902047863905,5.421780869904966,75.77715211299983
7,30,7,1,-29.75806451612908,-2.180038331669099,-2.5463548364304796,3.4271919857343196,4.1887902047863905,5.371110020653517,75.95460501300022
8,30,7,4,-32.66129032258067,-2.180038331669099,-2.5463548364304796,3.4271919857343196,4.1887902047863905,5.320439171402069,75.80734914599998
